STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/14/15,0,0,0,69,57,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/15/15,0,0,0,64,51,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/16/15,0,0,0,64,53,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/17/15,0,0,0,56,42,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/18/15,0,0,0,50,38,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/19/15,0,0,0,53,35,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/20/15,0,0,0,70,48,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/21/15,0,0,0,76,57,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/22/15,0,0,0,75,58,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/23/15,0,0,0,65,45,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/24/15,0,0,0,57,40,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/25/15,0.05,0,0,68,48,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/26/15,0,0,0,58,46,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/27/15,0,0,0,59,45,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/28/15,1.4,0,0,69,53,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/29/15,0.04,0,0,73,57,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/30/15,0,0,0,61,48,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,10/31/15,0,0,0,56,42,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/1/15,0,0,0,65,54,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/2/15,0,0,0,63,54,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/3/15,0,0,0,72,48,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/4/15,0,0,0,70,56,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/5/15,0.01,0,0,71,56,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/6/15,0,0,0,74,66,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/7/15,0,0,0,72,53,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/8/15,0,0,0,56,46,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/9/15,0,0,0,59,43,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/10/15,0.26,0,0,57,51,9.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/11/15,0.43,0,0,58,49,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/12/15,0.01,0,0,61,51,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/13/15,0,0,0,58,46,10.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/14/15,0,0,0,49,42,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/15/15,0,0,0,58,39,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/16/15,0,0,0,67,51,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/17/15,0,0,0,52,40,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/18/15,0,0,0,58,46,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/19/15,1.25,0,0,64,57,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/20/15,0,0,0,64,46,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/21/15,0,0,0,53,42,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/22/15,0.03,0,0,55,42,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/23/15,0,0,0,44,33,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/24/15,0,0,0,46,32,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/25/15,0,0,0,50,36,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/26/15,0,0,0,60,41,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/27/15,0,0,0,64,51,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/28/15,0.02,0,0,64,45,3.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/29/15,0,0,0,49,38,4.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,11/30/15,0,0,0,47,33,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/1/15,0.33,0,0,51,44,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/2/15,0.14,0,0,57,46,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/3/15,0,0,0,55,44,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/4/15,0,0,0,51,42,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/5/15,0,0,0,51,40,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/6/15,0,0,0,53,39,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/7/15,0,0,0,54,42,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/8/15,0,0,0,49,41,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/9/15,0,0,0,55,40,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/10/15,0,0,0,60,51,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/11/15,0,0,0,61,50,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/12/15,0,0,0,66,55,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/13/15,0,0,0,67,55,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/14/15,0.33,0,0,67,53,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/15/15,0.09,0,0,68,53,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/16/15,0.04,0,0,53,46,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/17/15,1.21,0,0,59,50,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/18/15,0,0,0,57,38,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/19/15,0,0,0,40,35,9.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/20/15,0,0,0,43,34,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/21/15,0,0,0,56,39,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/22/15,0.19,0,0,62,53,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/23/15,1.55,0,0,64,52,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/24/15,0.01,0,0,72,63,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/25/15,0.01,0,0,66,57,0.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/26/15,0,0,0,59,47,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/27/15,0.12,0,0,61,46,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/28/15,0.03,0,0,46,34,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/29/15,0.45,0,0,46,34,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/30/15,0.19,0,0,48,38,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,12/31/15,0.03,0,0,48,42,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/1/16,0,0,0,42,34,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/2/16,0,0,0,40,32,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/3/16,0,0,0,45,35,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/4/16,0,0,0,36,14,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/5/16,0,0,0,29,11,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/6/16,0,0,0,41,25,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/7/16,0,0,0,46,31,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/8/16,0,0,0,46,31,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/9/16,0,0,0,47,40,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/10/16,1.8,0,0,59,40,9.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/11/16,0,0,0,40,26,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/12/16,0,0,0,44,25,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/13/16,0,0,0,30,22,9.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/14/16,0,0,0,38,22,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/15/16,0,0,0,51,34,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/16/16,0.24,0,0,52,42,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/17/16,0.05,0,0.4,42,30,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/18/16,0,0,0,31,18,11.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/19/16,0,0,0,28,16,11
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/20/16,0,0,0,37,27,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/21/16,0,0,0,36,26,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/22/16,0.01,0,0.2,30,21,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/23/16,2.31,5.9,27.3,27,24,15.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/24/16,0,22,0,35,20,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/25/16,0,18.9,0,39,28,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/26/16,0,16.9,0,48,38,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/27/16,0,9.1,0,47,34,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/28/16,0,5.9,0,42,32,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/29/16,0,5.9,0,41,30,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/30/16,0,5.9,0,39,28,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,1/31/16,0,3.9,0,56,36,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/1/16,0.01,2,0,59,44,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/2/16,0,0,0,50,38,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/3/16,0.73,0,0,59,42,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/4/16,0,0,0,59,44,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/5/16,0.53,1.2,2.5,44,31,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/6/16,0,0,0,40,30,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/7/16,0,0,0,47,33,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/8/16,0.05,0,0.1,39,28,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/9/16,0,0,0,36,27,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/10/16,0.01,0,0,39,31,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/11/16,0,0,0,31,18,10.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/12/16,0,0,0,27,15,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/13/16,0,0,0,22,6,12.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/14/16,0,0,0,15,-1,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/15/16,0.44,0,1.4,35,13,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/16/16,1.01,0,0,54,35,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/17/16,0,0,0,39,35,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/18/16,0,0,0,36,27,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/19/16,0,0,0,39,24,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/20/16,0,0,0,61,39,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/21/16,0.03,0,0,55,44,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/22/16,0,0,0,52,38,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/23/16,0.3,0,0,40,35,14.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/24/16,1.22,0,0,60,36,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/25/16,0.02,0,0,61,37,8.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/26/16,0,0,0,39,27,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/27/16,0,0,0,41,26,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/28/16,0,0,0,60,38,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,2/29/16,0.05,0,0,61,47,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/1/16,0,0,0,52,39,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/2/16,0.14,0,0,55,29,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/3/16,0,0,0,36,26,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/4/16,0.11,0,0.4,39,30,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/5/16,0,0,0,41,28,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/6/16,0,0,0,44,32,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/7/16,0,0,0,60,36,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/8/16,0,0,0,67,47,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/9/16,0,0,0,77,44,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/10/16,0,0,0,79,63,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/11/16,0.06,0,0,68,48,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/12/16,0,0,0,59,40,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/13/16,0,0,0,62,50,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/14/16,0.29,0,0,51,40,14.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/15/16,0,0,0,57,44,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/16/16,0.02,0,0,65,48,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/17/16,0,0,0,63,45,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/18/16,0,0,0,57,42,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/19/16,0,0,0,46,36,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/20/16,0.07,0,0,43,32,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/21/16,0.06,0,0.5,50,32,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/22/16,0,0,0,56,35,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/23/16,0,0,0,71,48,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/24/16,0,0,0,55,44,9.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/25/16,0.04,0,0,72,44,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/26/16,0,0,0,55,38,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/27/16,0,0,0,55,43,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/28/16,0.38,0,0,62,42,10.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/29/16,0,0,0,53,40,11.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/30/16,0,0,0,56,37,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,3/31/16,0,0,0,73,49,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/1/16,0.02,0,0,79,61,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/2/16,0.16,0,0,61,49,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/3/16,0.09,0,0,50,34,12.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/4/16,0.47,0,0,45,29,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/5/16,0,0,0,43,26,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/6/16,0,0,0,48,30,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/7/16,0.09,0,0,58,48,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/8/16,0.01,0,0,50,40,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/9/16,0.11,0,0,43,36,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/10/16,0,0,0,50,31,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/11/16,0.01,0,0,65,43,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/12/16,0.2,0,0,59,45,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/13/16,0,0,0,58,40,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/14/16,0,0,0,62,43,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/15/16,0,0,0,65,42,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/16/16,0,0,0,68,43,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/17/16,0,0,0,75,44,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/18/16,0,0,0,82,51,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/19/16,0,0,0,73,55,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/20/16,0,0,0,69,49,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/21/16,0,0,0,73,49,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/22/16,0,0,0,79,62,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/23/16,0.16,0,0,71,54,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/24/16,0,0,0,68,47,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/25/16,0,0,0,69,50,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/26/16,0.24,0,0,60,47,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/27/16,0,0,0,62,46,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/28/16,0,0,0,59,48,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/29/16,0.05,0,0,58,45,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,4/30/16,0,0,0,65,46,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/1/16,0.16,0,0,51,45,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/2/16,0.04,0,0,60,45,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/3/16,0.61,0,0,56,51,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/4/16,0.01,0,0,52,48,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/5/16,0,0,0,57,46,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/6/16,0.54,0,0,54,48,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/7/16,0,0,0,60,48,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/8/16,0.16,0,0,66,49,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/9/16,0,0,0,72,52,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/10/16,0,0,0,63,50,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/11/16,0,0,0,76,50,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/12/16,0,0,0,80,56,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/13/16,0.25,0,0,65,57,3.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/14/16,0,0,0,73,56,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/15/16,0,0,0,59,46,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/16/16,0,0,0,66,43,3.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/17/16,0,0,0,64,52,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/18/16,0,0,0,68,52,1.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/19/16,0,0,0,73,54,1.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/20/16,0,0,0,76,53,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/21/16,0.04,0,0,66,54,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/22/16,0.09,0,0,70,52,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/23/16,0.02,0,0,78,56,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/24/16,0.18,0,0,73,58,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/25/16,0,0,0,88,61,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/26/16,0,0,0,90,69,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/27/16,0,0,0,87,73,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/28/16,0,0,0,92,71,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/29/16,0,0,0,87,70,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/30/16,1.65,0,0,82,68,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,5/31/16,0,0,0,85,71,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/1/16,0,0,0,83,66,6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/2/16,0,0,0,78,62,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/3/16,0.04,0,0,70,63,1.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/4/16,0.4,0,0,83,66,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/5/16,0.91,0,0,71,65,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/6/16,0,0,0,83,65,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/7/16,0,0,0,85,64,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/8/16,0.45,0,0,67,52,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/9/16,0,0,0,71,54,8.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/10/16,0,0,0,77,57,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/11/16,0,0,0,88,59,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/12/16,0,0,0,83,62,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/13/16,0,0,0,74,57,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/14/16,0,0,0,79,58,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/15/16,0,0,0,85,62,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/16/16,0.22,0,0,74,65,1.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/17/16,0,0,0,78,63,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/18/16,0,0,0,87,61,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/19/16,0,0,0,88,66,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/20/16,0,0,0,84,64,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/21/16,0,0,0,87,72,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/22/16,0,0,0,86,68,4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/23/16,0,0,0,83,69,2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/24/16,0,0,0,84,67,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/25/16,0,0,0,86,64,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/26/16,0,0,0,87,67,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/27/16,0.45,0,0,83,67,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/28/16,0.12,0,0,76,68,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/29/16,0.01,0,0,83,67,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,6/30/16,0,0,0,85,67,2.9
